ID,Address,Latitude,Longitude,Points for Mapping,Status,Applicant Submit Date,Issue Date,Business Name,DBA,Permit Type,Permit for Existing Business,Serving/Catering,HACCP Plan,Allergen Awareness Certification Expiration,Anti-Choking Expiration,Food Protection Expiration,Frozen Mix Pasteurized,Frozen Mix Purchased,Frozen Mix Purchased At,Manufacturing Ice Cream,Serving Tobacco,Serving Soft Serve,Serving Milk,Bacteria Testing Lab,Retail Area Size,Number of Seats,Recycling Contractor,Recycling (Containers),Recycling (Cardboard),Recycling (Food Scraps),Recycling (Oil),Recycling (Other),Recycling (Paper),Rubbish Removal Company,Pick Up,Saturday Pick Up,Dumpster Responsibility,Dumpster License Application,Dumpster Count,Grease Removal Company,Extermination Company,Sunday Hours,Monday Hours,Tuesday Hours,Wednesday Hours,Thursday Hours,Friday Hours,Saturday Hours
26658,"1271 Cambridge St, Unit 1271, Cambridge, MA 02139",42.3736,-71.0987,POINT (-71.098697 42.373558),Complete,11/1/19,12/16/19,Orange Blossom Inc.,Highland Fried,Alcohol,,,No,10/18/24,11/8/21,10/31/24,Yes,Yes,Christina's,FALSE,,,TRUE,,,104,waste Manangement,Yes,Yes,Yes,Yes,none,Yes,Waste management,,,No,Yes,2,Bakers commodities,Eco Lab,11am - 11pm,4pm-11pm,4pm -11pm,4pm-11pm,4pm-11pm,4pm-1am,11am-1am
48177,"11 Oxford St,  Cambridge, MA 02138",42.3774,-71.1167,POINT (-71.116741 42.377419),Complete,5/31/19,6/3/19,HUDS LISE,HUDS LISE,Non Alcohol,Yes,,No,12/12/21,11/1/19,1/10/24,,,,,,FALSE,TRUE,,,22,Republic,Yes,Yes,Yes,Yes,na,Yes,Republic,,,No,No,,Baker Commodities,Best Pest,Closed,8am - 3:45pm,8am - 3:45pm,8am - 3:45pm,8am - 3:45pm,8am - 3:45pm,Closed
23068,"44 Brattle St,  Cambridge, MA 02138",42.3739,-71.1216,POINT (-71.12158 42.373915),Complete,10/8/18,11/5/18,Harvest 2000 LLC,Harvest,Alcohol,Yes,,No,10/16/20,11/28/19,12/17/20,No,No,Prepared in-house,TRUE,,,TRUE,Kruger Food Laboratory,,215,A&K Waste,Yes,Yes,No,Yes,None,No,Landlord,,,Yes,No,,A&K Waste,Modern Pest Control,11 am - 1 am,8 am - 1 am,8 am - 1 am,8 am - 1 am,8 am - 1 am,8 am - 1 am,8 am - 1 am
29469,"94 Hampshire St,  Cambridge, MA 02139",42.3689,-71.0951,POINT (-71.095147 42.368895),Complete,12/17/18,12/26/18,"Formaggio Kitchen, Inc",Formaggio Kitchen Kendall,Retail,No,TRUE,Yes,12/18/23,12/18/18,10/19/21,,,,,,,TRUE,,900,,Casella,Yes,Yes,Yes,No,n/a,No,Casella Waste,,,No,Yes,2,N/A,Pestex,4-Oct,7-Sep,7-Sep,7-Sep,7-Sep,7-Sep,6-Sep
22556,"2 Education Cir,  Cambridge, MA 02141",42.3697,-71.0689,POINT (-71.068919 42.369697),Complete,10/2/18,11/29/18,North Point Cafe Inc,Lingo Cafe and Bar,Alcohol,Yes,TRUE,No,12/14/21,1/30/19,10/21/20,Yes,Yes,Sysco,,,TRUE,,Morrell Associates,,251,Save that Stuff,Yes,Yes,Yes,Yes,n/a,Yes,Save that Stuff,,,Yes,Yes,1,Baker Commodities,Best Pest Control Services,closed,8am to 10pm,8am to 10pm,8am to 10pm,8am to 11pm,8am to 11pm,8am to 1pm
46922,"1033 Massachusetts Ave,  Cambridge, MA 02138",42.3697,-71.1119,POINT (-71.11193 42.369706),Complete,4/30/19,5/17/19,Farah Enterprises Inc,Dominos Pizza,Non Alcohol,Yes,,No,12/18/22,5/31/19,4/8/20,,,,,,,,,,16,Save That Stuff,No,Yes,No,No,no,No,Save That Stuff,,,No,Yes,1,patriots grease,Terminix,10:30 AM-1AM,10:30AM-2AM,10:30AM-2AM,10;30am-2:00am,10:30am-2:00am,10:30am-2:00am,10:30am-2:00am
30033,"220 Alewife Brook Pkwy,  Cambridge, MA 02138",42.3885,-71.1424,POINT (-71.142398 42.388508),Complete,11/25/19,12/5/19,"Freepoint Hotel Cambridge, Tapestry Collection","Freepoint Hotel Cambridge, Tapestry Collection",Alcohol,,,No,4/27/22,2/16/20,5/17/21,,,,,,,TRUE,,,75,City of Cambridge,No,Yes,No,No,N/A,Yes,Casella Waste,,,Yes,Yes,2,N/A,EcoLab,"7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM","7:00 AM -11:00 AM, and 5:00 PM-11:00 PM"
28296,"131 Sherman St,  Cambridge, MA 02140",42.3902,-71.1328,POINT (-71.132803 42.390227),Complete,12/3/18,12/4/18,"Luna Azteca Mexican Restaurant, Inc.",Jose's Mexican Restaurant,Alcohol,Yes,TRUE,No,10/21/21,10/1/20,11/2/22,Yes,Yes,Hoods,FALSE,,,TRUE,Hoods,,96,Save That Stuff,Yes,Yes,No,Yes,none,Yes,Republic Service,,,Yes,Yes,1,American By Product,EcoLab,11:00AM - 10:00 PM,11:00AM - 10:00 PM,11:00AM - 10:00 PM,11:00AM - 10:00 PM,11:00AM - 10:00 PM,11:00AM - 12:00 AM,11:00AM - 12:00 AM
53899,"2408 Massachusetts Ave,  Cambridge, MA 02140",42.3974,-71.1305,POINT (-71.13048 42.397387),Complete,8/14/19,8/20/19,Siddhant corp,Friendly Corner Convenience ,Retail,Yes,,No,8/14/19,8/14/19,8/14/19,,,,,TRUE,,TRUE,,500,,JRM,Yes,Yes,No,Yes,no,Yes,JRM ,,,No,No,,Food Grease Trappers INC,A1 Exterminators,7am-11am,7am-11am,7am-11am,7am-11am,7am-11am,7am-11am,7am-11am
16941,"1380 Massachusetts Ave,  Cambridge, MA 02138",42.3733,-71.1191,POINT (-71.119089 42.373319),Complete,6/28/18,7/5/18,starbucks corporation,starbucks coffee #7102,Non Alcohol,Yes,,No,6/28/18,6/28/18,6/28/18,,,,,,,TRUE,,3860,130,jrm hauling,No,Yes,No,No,none,No,jrm hauling,,,Yes,No,,wind river,copesan,5am-11pm,5am-11pm,5am-11pm,5am-11pm,5am-11pm,5am-11pm,5am-11pm
50177,"468 Broadway,  Cambridge, MA 02138",42.374,-71.1131,POINT (-71.113066 42.37396),Complete,10/4/19,10/9/19,Broadway Marketplace,Broadway Marketplace,Package,,FALSE,No,10/4/19,10/4/19,10/4/19,,,,FALSE,FALSE,FALSE,FALSE,,1500,,Republic Services,Yes,Yes,No,No,na,Yes,Republic Services,,,Yes,No,,Johns Sewer,Bain Pest Control,10am-8pm,8am - 9m,8am -9pm,8am-9pm,8am-9pm,8am-9pm,8am-9pm
26608,"181 Massachusetts Ave,  Cambridge, MA 02139",42.361,-71.0959,POINT (-71.095934 42.361003),Complete,11/14/18,12/4/18,"Oath 181 Mass Ave, LLC",Oath Pizza,Alcohol,Yes,,No,8/31/22,11/12/20,8/24/24,,,,,,,,,,55,Novartis,Yes,Yes,No,No,N/A,Yes,Novartis,,,Yes,No,,Lifecycle Renewables Inc. ,"Heritage Pest Control, LTD",11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM
44194,"80 Broadway,  Cambridge, MA 02142",42.3635,-71.0868,POINT (-71.086769 42.36351),Complete,4/8/19,6/18/19,Barnes and Noble College,MIT COOP ,Retail,Yes,,No,4/8/19,4/8/19,4/8/19,,,,,,,,,250,,,Yes,Yes,No,No,na,Yes,BFI,,,Yes,No,,na,A1A ,closed,9:30am 6pm,9:30am 6pm,9:30am 6pm,9:30am 6pm,9:30am 6pm,9:30am 6pm
16738,"2030 Massachusetts Ave,  Cambridge, MA 02140",42.3907,-71.1221,POINT (-71.122124 42.390694),Complete,6/17/19,6/26/19,Mass Breakfast Inc.,Andy's Diner,Non Alcohol,,,No,6/18/23,6/18/20,6/13/24,,,,,,,TRUE,,,94,Baker Commodities,No,No,No,Yes,no,No,Republic Services,,,Yes,No,,Baker Commodities,EHS Pest Services,6:45am - 1:00 pm, 6:00am -3:00pm,  6:00am -3:00pm,  6:00am -3:00pm,  6:00am -3:00pm,  6:00am -3:00pm,6:00am-2:30pm
43850,"100 Cambridgeside Pl,  Cambridge, MA 02141",42.3691,-71.0771,POINT (-71.077148 42.369146),Complete,4/3/19,4/4/19,Chiang Mai Thai Cambridge Inc,Chiang Mai Thai,Non Alcohol,Yes,,No,10/5/21,1/1/50,6/20/22,,,,,,,,,728,0,MALL,Yes,Yes,Yes,Yes,NO,Yes,Brask Mall Services 1,,,Yes,No,,MALL,MALL,12:00-7:00 PM,10:00 AM-9:00 PM,10:00 AM-9:00 PM,10:00 AM-9:00 PM,10:00 AM-9:00 PM,10:00 AM-9:00 PM,10:00 AM-9:00 PM
16919,"1585 Massachusetts Ave,  Cambridge, MA 02138",42.3791,-71.1197,POINT (-71.11974 42.379113),Complete,6/28/18,6/29/18,Restautant Associates,Harvard Law School - Catering,Non Alcohol,Yes,TRUE,No,4/18/18,1/31/19,2/28/19,,,,,,,TRUE,,,175,Harvard Campus Services,Yes,Yes,No,No,no,No,Harvard Campus Services,,,Yes,No,,Wind River,Best Pest,closed,7:30 am to 2:00 pm,7:30 am to 2:00 pm,7:30 am to 2:00 pm,7:30 am to 2:00 pm,7:30 am to 2:00 pm,closed
30127,"40 Brattle St, Unit 2, Cambridge, MA 02138",42.3736,-71.1214,POINT (-71.121362 42.373628),Complete,1/4/19,1/15/19,HK Food Group,Longfellow Bar at Alden and Harlow,Alcohol,No,,No,10/11/21,8/20/20,12/15/19,,,,,,,TRUE,,,70,"Save that stuff, Atlantic, New port Bio diesel",Yes,Yes,Yes,Yes,no,No,Atlantic,,,Yes,No,,Newport Biodiesel,Orkin,3pm-1am,11:30am-1am,11:30am-1am,11:30am-1am,11:30am-2am,11:30am-2am,3pm-2am
21399,"100 One Kendall Square Complex,  Cambridge, MA 02142",42.3663,-71.0913,POINT (-71.091342 42.366314),Complete,9/18/18,11/19/18,Boston BBQ Co,The Smoke Shop BBQ,Alcohol,Yes,TRUE,No,5/6/20,4/20/19,4/2/19,,,,,,,TRUE,,,180,By Landlord,Yes,Yes,Yes,Yes,None,Yes,By Landlord,,,Yes,No,,Baker Commodities,Waltham Services,11 am - 12 am,11 am - 12 am,11 am - 12 am,11 am - 12 am,11 am - 1 am,11 am - 1 am,11 am - 1 am
46608,"51 Plymouth St,  Cambridge, MA 02141",42.3691,-71.0927,POINT (-71.09269 42.369135),Complete,5/6/19,5/13/19,sarchioni's,sarchioni's,Retail,Yes,,No,5/6/19,5/6/19,5/6/19,,,,,TRUE,,TRUE,,0,,republic,Yes,Yes,No,No,republic,Yes,republic ,,,No,No,,na ,terminix ,8-Jun,8-Jun,8-Jun,8-Jun,8-Jun,8-Jun,8-Jun
26956,"215 Monsignor Obrien Hwy,  Cambridge, MA 02141",42.3727,-71.0795,POINT (-71.079546 42.372713),Complete,9/23/19,10/22/19,"Colwen Management, Inc.",Fairfield Inn and Suites by Marriott,Alcohol,,,No,11/28/18,3/1/19,10/23/19,,,,,,,TRUE,,,69,Waste Management,Yes,Yes,No,No,No,Yes,Waste Management,,,Yes,No,,John's Sewer,Orkin,7:00AM-1:00AM,6:00AM-1:00AM ,6:00AM-1:00AM,6:00AM-1:00AM,6:00AM-1:00AM,6:00AM-1:00AM,7:00AM-1:00AM
29368,"853 Main St,  Cambridge, MA 02139",42.3635,-71.0987,POINT (-71.09866 42.36346),Complete,11/26/19,12/20/19,Craigie Bistrot LLC,Craigie on Main,Alcohol,,TRUE,Yes,9/6/24,1/10/21,4/17/22,,No,,FALSE,FALSE,FALSE,TRUE,,,95,Save That Stuff,Yes,Yes,Yes,Yes,None,Yes,Save That Stuff,Not regular,FALSE,No,Yes,2,Baker Commodities,General Environmental Services,5:30 pm - 12:00 am,Closed,5:30 pm - 12:00 am,5:30 pm - 12:00 am,5:30 pm - 12:00 am,5:30 pm - 1:00 am,5:30 pm - 1:00 am
50027,"1001 Massachusetts Ave,  Cambridge, MA 02138",42.3695,-71.1113,POINT (-71.111341 42.369487),Complete,6/24/19,6/28/19,Handi Indian Restaurant INC,Harvest of India,Non Alcohol,Yes,TRUE,No,6/10/24,6/24/19,1/8/21,,,,FALSE,FALSE,FALSE,TRUE,,,39,Cassella,No,Yes,No,Yes,na,No,Cassella,,FALSE,No,Yes,1,Baker's,A-1,11-10:30,11-10:30,11-10:30,11-10:30,11-10:30,11-10:30,11-10:30
16657,"360 Binney St,  Cambridge, MA 02142",42.3665,-71.0902,POINT (-71.090207 42.366456),Complete,5/8/19,5/9/19,Compass Group USA Inc Eurest Dining Services,Amgen AMA Cafe,Non Alcohol,,,No,6/25/23,6/18/19,11/3/21,,,,,,,TRUE,,,30,EL Harvey,Yes,Yes,No,No,no,No,EL Harvey,,,Yes,No,,no grease removal on site,Waltham,closed,7:30 am to 2 pm,7:30 am to 2 pm,7:30 am to 2 pm,7:30 am to 2 pm,7:30 am to 2 pm,closed
49057,"60 Acorn Park Dr,  Cambridge, MA 02140",42.3983,-71.1487,POINT (-71.148749 42.398261),Complete,6/12/19,6/14/19,epicurean feast ,Discovery Park,Non Alcohol,Yes,,No,1/8/22,1/31/20,11/9/20,,,,,,,TRUE,,,230,bfi,Yes,Yes,Yes,No,paper,Yes,bfi,,,Yes,No,,arraco co,waltham pest control,closed,m-f  7-2,m-f  7-2,m-f  7-2,m-f  7-2,m-f  7-2,closed
44760,"47 Francis Ave,  Cambridge, MA 02138",42.3806,-71.113,POINT (-71.112979 42.380577),Complete,4/2/19,4/17/19,Jules Catering,The Rock Cafe,Non Alcohol,Yes,,No,12/5/22,3/21/20,8/23/22,,,,,,,TRUE,,,93,Harvard,Yes,Yes,Yes,Yes,na,Yes,Harvard,,,Yes,No,,Baker Commodities,Buono,closed,8:30-2:30,8:30-2:30,8:30-2:30,8:30-2:30,8:30-2:30,closed
45055,"657 Cambridge St,  Cambridge, MA 02141",42.3721,-71.0873,POINT (-71.087291 42.372078),Complete,4/12/19,4/25/19,The Learning Circle ,The Learning Circle,Non Alcohol,Yes,,No,3/12/20,3/12/20,1/24/20,,,,,,,,,,0,N/A,No,No,No,No,N/A,No,Republic,,,No,No,,N/A,Ultra Fast Pest control ,Closed ,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,Closed 
32113,"6 Brattle St,  Cambridge, MA 02138",42.3735,-71.1198,POINT (-71.119765 42.373508),Complete,2/19/19,2/27/19,Cardullo's Gourmet Shoppe,Cardullo's Gourmet Shoppe,Package,Yes,,No,9/23/19,9/23/19,9/23/19,,,,,,,,,1661,,JRM,No,Yes,No,No,no,Yes,JRM,,,No,Yes,2,Arrell Corp,PEstex,10 am - 7 pm,9am - 9pm,9am - 9pm,9am - 9pm,9am - 9pm,9am - 9pm,9am - 9pm
47315,"625 West Kendall St,  Cambridge, MA 02142",42.3645,-71.082,POINT (-71.081951 42.364494),Complete,5/21/19,5/22/19,"Mother Juice, Inc. ",Mother Juice,Non Alcohol,Yes,,No,6/12/23,5/21/19,6/23/20,,,,,,,,,,12,Republic Services,Yes,Yes,No,No,we do not use oil,Yes,Republic Services,,,Yes,No,,All Owners Drain Cleaning,PestEx,closed,730a-5p,730a-5p,730a-5p,730a-5p,730a-5p,closed
26188,"1105 Massachusetts Ave,  Cambridge, MA 02138",42.3709,-71.1137,POINT (-71.113669 42.370851),Complete,10/25/19,12/31/19,"WR Luz, inc.",Zoes,Alcohol,,,No,11/22/22,11/5/18,11/8/18,,,,,,,TRUE,,,114,"Waste Management, WR",No,Yes,No,Yes,n/a,No,"Waste Management, WR",,,Yes,No,,"Waste Management, WR",GES,8:00AM - 3:00PM,8:00AM - 9PM,8:00AM - 9PM,8:00AM - 9PM,8:00AM - 9PM,8:00AM - 9PM,8:00AM - 9PM
49133,"2362 Massachusetts Ave,  Cambridge, MA 02140",42.3964,-71.1293,POINT (-71.129304 42.396355),Complete,6/10/19,7/2/19,OM GANAPATI CORP,L A MARKET,Retail,Yes,,No,6/12/19,6/12/19,6/12/19,Yes,Yes,,FALSE,TRUE,FALSE,TRUE,,700,,DNS,No,Yes,No,No,,Yes,DNS,,,No,No,,,Pest Prevent,9AM TO 9PM,8AM TO 9PM,8AM TO 9PM,8AM TO 9PM,8AM TO 9PM,8AM TO 9PM,8AM TO 9PM
22290,"300 Third St,  Cambridge, MA 02142",42.3655,-71.0823,POINT (-71.08233 42.365506),Complete,9/28/18,10/10/18,Fuji Group Inc,Fuji at Kendall,Alcohol,Yes,,Yes,10/31/18,10/1/18,10/19/18,No,Yes,Christina Ice Cream,FALSE,,FALSE,TRUE,n/a,,55,Envirotech,No,Yes,No,Yes,n/a,No,By Building Owner,,,Yes,No,,John's Sewer & Drain,"General Environmental Services, Inc",11am - 1am,11am - 1am,11am - 1am,11am - 1am,11am - 1am,11am - 1am,11am - 1am
56771,"56 Linnaean St,  Cambridge, MA 02138",42.3821,-71.1255,POINT (-71.125464 42.382147),Complete,9/9/19,10/9/19,Quad Grille,Quad Grille,Non Alcohol,Yes,,No,9/19/24,5/31/20,9/23/23,,,,,,,TRUE,,,15,Harvard University Recycling & Waste Management,Yes,Yes,No,Yes,none,Yes,Harvard University Recycling & Waste Management,,,No,No,,Baker Commodities,Best Pest,closed,9:00 PM - 12:00 AM,9:00 PM - 12:00 AM,9:00 PM - 12:00 AM,closed,10:00 PM - 2:00 AM,10:00 PM - 2:00 AM
16955,"31 Church St,  Cambridge, MA 02138",42.3745,-71.1202,POINT (-71.120215 42.37446),Complete,6/28/18,7/5/18,Starbucks Corporation,Starbucks Coffee #7241,Non Alcohol,Yes,,No,6/29/23,6/28/18,11/28/21,,,,,,,TRUE,,1244,15,jrm hauling,No,Yes,No,No,none,No,jrm hauling,,,Yes,No,,wind river,copesan,6am-10pm,6am-10pm,6am-10pm,6am-10pm,6am-10pm,6am-9pm,6am-930pm
29667,"50 Memorial Dr,  Cambridge, MA 02142",42.3606,-71.0836,POINT (-71.083587 42.36063),Complete,10/8/19,10/18/19,Restaurant Associates Samberg Conference Center,Samberg Conference Center,Alcohol,,TRUE,No,5/20/24,12/31/19,12/30/20,,,,,,,TRUE,,,350,Save that stuff,No,Yes,No,Yes,no,No,provided by MIT,,,Yes,No,,Baker Commodities,Heritage Pest,closed,8-5 or per event,8-5 or per event,8-5 or per event,8-5 or per event,8-5 or per event,closed
50290,"757 Massachusetts Ave,  Cambridge, MA 02139",42.3665,-71.1053,POINT (-71.105307 42.366545),Complete,6/27/19,6/28/19,"1369, LLC",1369 Coffeehouse,Non Alcohol,Yes,,No,6/7/23,6/18/21,1/4/21,,,,,,,TRUE,,,49,Save That Stuff,Yes,Yes,Yes,No,No,Yes,Save That Stuff,,,No,Yes,1,Drain Doctor,Orkin,8:00AM- 9:00PM,7:00AM- 9:00PM,7:00AM- 9:00PM,7:00AM- 9:00PM,7:00AM- 9:00PM,7:00AM- 10:00PM,8:00AM- 10:00PM
43721,"158 Spring St,  Cambridge, MA 02141",42.3696,-71.0866,POINT (-71.08664 42.369574),Complete,6/2/20,,City of Cambridge -Department of Human Services Preschool,Kennedy/Longfellow Preschool,Non Alcohol,,,No,8/30/19,8/30/19,8/30/19,,,,,,,TRUE,,,0,City of Cambridge,Yes,Yes,Yes,Yes,none,Yes,City of Cambridge,,FALSE,Yes,No,,City of Cambridge,City of Cambridge,Closed,7.30-5.30,7.30-5.30,7.30-5.30,7.30-5.30,7.30-5.30,Closed
26535,"777 Memorial Dr,  Cambridge, MA 02139",42.3588,-71.115,POINT (-71.114978 42.35876),Complete,11/19/19,12/26/19,shogun japanese steakhouse inc,Bisuteki Japanese Steakhouse,Alcohol,,FALSE,No,10/21/20,12/31/20,9/19/24,,,,FALSE,FALSE,FALSE,TRUE,,,98,enviro tek usa inc,No,No,No,Yes,baber commodities inc,No,aaa professional,,,Yes,No,,enviro tek usa inc,ecolab pest elimination service,11.30am to 11.00pm,11.30am to 11.00pm,11.30am to 11.00pm,11.30am to 11.00pm,11.30am to 11.00pm,11.30am to 11.30pm,11.30am to 11.00pm
26647,"10 Acorn Park Dr,  Cambridge, MA 02140",42.3987,-71.1473,POINT (-71.147295 42.398658),Complete,11/14/18,12/17/18,AC Hotel Cambridge,AC Hotel Cambridge,Alcohol,Yes,TRUE,No,7/19/22,7/19/22,7/19/22,,,,,,,TRUE,,,242,Waste Management,Yes,Yes,No,Yes,N/A,Yes,Waste Management,,,Yes,Yes,1,John Sewer,Paige,6:00AM - 12:00AM,6:00AM - 12:00AM,6:00AM - 12:00AM,6:00AM - 12:00AM,6:00AM - 12:00AM,6:00AM - 12:00AM,7:00AM - 12:00AM
48174,"28 Dewolfe St,  Cambridge, MA 02138",42.3694,-71.1167,POINT (-71.116742 42.369379),Complete,5/31/19,6/4/19,HUDS Leverett House,HUDS Leverett House,Non Alcohol,Yes,,Yes,12/10/20,1/1/21,4/4/20,Yes,Yes,Sysco/Hood/Sweet Chills,,,TRUE,TRUE,Morrell Associates,,194,Republic,Yes,Yes,Yes,Yes,na,Yes,Republic,,,No,No,,Baker Commodities,Best Pest,7am-10pm,7am-10pm,7am-10pm,7am-10pm,7am-10pm,7am-10pm,7am-10pm
47363,"6 Concord Ln,  Cambridge, MA 02138",42.388,-71.1424,POINT (-71.142431 42.388002),Complete,5/21/19,6/28/19,Ma Magoos,Ma Magoos pizza,Non Alcohol,Yes,FALSE,No,1/1/22,1/1/22,1/1/22,,,,FALSE,FALSE,FALSE,FALSE,,,22,American by products,No,Yes,No,Yes,none,No,Republic Services,,TRUE,No,Yes,1,American by products,Cambrige Chemical,10:00 am  to 9:00pm,same,same ,same,same,same,same
22782,"15 Dunster St,  Cambridge, MA 02138",42.3729,-71.119,POINT (-71.119043 42.372918),Complete,9/3/19,9/19/19,Dunster Street Restaurant Corp.,The Hourly Oyster House,Alcohol,,,No,11/28/22,10/8/21,7/28/20,,,,,,,TRUE,,,94,Republic Waste,Yes,Yes,No,Yes,N/A,Yes,Republic Waste,,TRUE,No,Yes,1,A&K Waste,F&W Pest Control,10am to 12am,11am to 12am,11am to 12am,11am to 12am,11am to 12am,11am to 12am,10am to 12am
22556,"2 Education Cir,  Cambridge, MA 02141",42.3697,-71.0689,POINT (-71.068919 42.369697),Complete,11/15/19,11/25/19,North Point Cafe Inc,Lingo Cafe and Bar,Alcohol,,TRUE,No,12/14/21,1/30/19,10/21/20,Yes,Yes,Sysco,,,TRUE,,Morrell Associates,,251,Save that Stuff,Yes,Yes,Yes,Yes,n/a,Yes,Save that Stuff,,,Yes,Yes,1,Baker Commodities,Best Pest Control Services,closed,8am to 10pm,8am to 10pm,8am to 10pm,8am to 11pm,8am to 11pm,8am to 1pm
27431,"36 Jfk St,  Cambridge, MA 02138",42.3727,-71.1199,POINT (-71.119871 42.372747),Complete,12/1/19,12/3/19,Salt & Olive Inc,Salt & Olive,Retail,,,No,3/13/24,11/23/18,4/4/24,,,,,,,TRUE,,826,,Trinity Properties,Yes,Yes,No,No,none,Yes,Trinity Properties,,,Yes,No,,N/A,Modern Pest,5-Aug,7-Aug,7-Aug,7-Aug,7-Aug,7-Aug,7-Aug
51108,"1380 Massachusetts Ave,  Cambridge, MA 02138",42.3733,-71.1191,POINT (-71.119089 42.373328),Complete,4/15/19,8/9/19,Pressed Juicery Inc,Pressed Juicery,Retail,Yes,,No,7/5/24,7/5/24,7/5/24,No,No,N/A,,,TRUE,,N/A,400,,N/A,No,No,No,No,N/A,No,Republic Services,,,No,No,,N/A,EcoLab,10:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,10:00 AM - 8:00 PM
21549,"450 Kendall St,  Cambridge, MA 02142",42.3635,-71.0817,POINT (-71.081729 42.363495),Complete,11/6/19,11/21/19,450 Kendall Hospitality Inc.,Glass House,Alcohol,,,No,6/28/21,4/26/20,5/12/21,Yes,Yes,Sysco Foods,,,TRUE,TRUE,Hood,,240,Republic,Yes,Yes,No,Yes,,Yes,Republic Services,,,Yes,No,,Service Pump,Ultrafast Pest Control,11AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,7AM-1AM,11AM-1AM
16629,"250 Massachusetts Ave,  Cambridge, MA 02139",42.3616,-71.0976,POINT (-71.097576 42.361602),Complete,5/9/19,5/10/19,Restaurant Associates,Novartis Cafe,Non Alcohol,,TRUE,No,7/21/21,4/1/20,6/22/21,,,,,,,TRUE,,,125,Harvey,Yes,Yes,No,Yes,n/a,No,Save that Stuff,,,Yes,No,,Bakers Commodities,Waltham Chemical,closed,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,7 am to 4 pm,Closed
49734,"50 Binney St,  Cambridge, MA 02142",42.365,-71.0787,POINT (-71.078748 42.365037),Complete,6/20/19,6/21/19,"Sodexo Operations, LLC at Genzyme Binney",Genzyme Binney,Non Alcohol,Yes,,No,4/4/21,6/20/19,12/13/21,,,,,,,TRUE,,,270,Waste Management,Yes,Yes,No,No,no,Yes,Waste Management,,,Yes,No,,na,Waltham,CLOSED,6:30AM - 2:30PM,6:30AM - 2:30PM,6:30AM - 2:30PM,6:30AM - 2:30PM,6:30AM - 2:30PM,CLOSED
16879,"63 White St,  Cambridge, MA 02140",42.3901,-71.1177,POINT (-71.117726 42.390141),Complete,5/28/19,6/10/19,cvs pharmacy inc,CVS Pharmacy #717,Retail,,,No,6/27/18,6/27/18,6/27/18,,,,,,,TRUE,,8879,,jrm hauling,No,Yes,No,No,na,No,jrm hauling,,,Yes,No,,na,ecolab,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours,open 24 hours
16581,"100 Cambridgeside Pl,  Cambridge, MA 02141",42.3691,-71.0771,POINT (-71.077148 42.369146),Complete,6/1/20,6/3/20,GF Enterprise LLC,Taco Bell,Non Alcohol,,,No,3/30/21,6/19/20,12/17/23,,,,,,,TRUE,,,0,done by management company,Yes,Yes,Yes,Yes,none,Yes,Done by the Mall Vendor,,,Yes,No,,Done by The Mall Vendor,Done by the Mall Vendor,12 PM to 7 PM,10 AM to 9 PM,10 AM to 9 PM,10 AM to 9 PM,10 AM to 9 PM,10 AM to 9 PM,10 AM to 9 PM
49742,"640 Memorial Dr,  Cambridge, MA 02139",42.3545,-71.1102,POINT (-71.110234 42.354528),Complete,6/20/19,7/18/19,"Sodexo Operations, LLC at ARE Micro Mart",Micro Mart,Retail,Yes,,No,6/20/19,6/20/19,12/12/19,,,,,,,TRUE,,350,,Waste Management,Yes,Yes,No,No,No,Yes,Waste Management,,,Yes,No,,,Waltham,CLOSED,6AM TO 2PM,6AM TO 2PM,6AM TO 2PM,6AM TO 2PM,6AM TO 2PM,CLOSED
43797,"1190 Cambridge St,  Cambridge, MA 02139",42.3732,-71.0972,POINT (-71.097201 42.373161),Complete,4/1/19,4/5/19,Snapdragon Montessori School,Snapdragon Montessori School,Non Alcohol,Yes,,No,4/1/22,8/27/20,5/25/20,,,,,,,,,,14,None,Yes,Yes,No,No,None,Yes,None,,,No,No,,None,None,Closed,8:30am-4:00pm,8:30am-4:00pm,8:30M-4:00pm,8:30am-4:00pm,8:30am-4:00pm,Closed
